created_at,user_id,topic_id,processed_message
2023-11-24,11,7,menikmati proses audioing dubbing tahapan belajar ntuk materi anak memiliki background multimedia menikmati proses editing audio memiliki kendala lms bermasalah beranda memberatkan keetika melaksanakan validasi produk ditambah kesusahan menyesuaikan validasi jam senggang dosen asprak terkadang meng cancel kesibukan validasi asprak dosen sekian pengalaman bagikan terimakasih
2023-11-24,116,6,rendering proses mudah tahapan blender end timeline 1300 menunggu 30 menit cepat demonstrasinya aspraknya temanteman membantu proses berproses
2023-11-24,33,6,aspraknya seru banget kerasa kalo ngobrolnya habis asistensi animating kah
2023-11-24,10,6,seru aspraknya sesusah animasi keren sih bikin benda bergerak thank u kakak2 uda bantu terima kasih temanteman support semangat pokoknya one step closer nie
2023-11-24,118,5,2 gapapa laah yaudah nya mageran suruh anak moodyan terimakasih senior membantu membimbing lope lu pul
2023-11-24,20,6,bab rendering belajar merender produk bentuk render animation render image
2023-11-24,120,4,bab 4 prosesnya lumayan rumit serumit proses modelling kakak aspraknya membenarkan kesalahan pekerjaan
2023-11-24,23,7,tahap dubbing mudah dibanding modelling hehehehehehe semangat abisini porto mgvtulaition
2023-11-24,24,7,alhamdulilah yuk tinggal 1 bab buku tunggu kakak cowok tolong dirosting ya kak cowok percayalah sepenuh hati air mata bergadang malam revisi tiada henti
2023-11-24,14,6,sat set wat wet top markotop jos gandos rendering hasil video oke prc suruh keluarkan langsung ttd
2023-11-24,35,6,m segi quiz bab sih pusying salah2 hehehe hmmapa ya moga tahap bab moga laptop kuat seorang2nyasemangat tinggal dikit
2023-11-25,60,6,materi membutuhkan kesabaran ekstra memprediksi peletakan keyframe hasil rendering susah ngira laptop kuat rendering 100 frame mengrender 1 jam hasil video berdurasi 1 menit animating not responding pengerjaan mudah tunggunya
2023-11-25,31,6,bab 6 rendering menyangka senang suddah mgvtulation kemarin vote desain template bang ngerayakan mgvtulation yuhu seru pokok dirayakan sih beli mixue kalo demons render cape kesana kemari pinjem leptop animating render alhamdulillah lancar hambatan pas nge render terimakasih teman temanku minjemin leptopnya nemenin mengajari semoga amal diterima tuhan amin
2023-11-25,75,5,belajar animasi bikin pusing banget ya allah ngerjainnya disambi menangis bikin lupa makan ya tumbang huhuhu untung asprak banget mengajari selesai
2023-11-25,82,6,kalo render pakai laptop meletup hehehehehehehe ya biar fast hehehehehehehehehehehehehehehehheheheheheheheheheheeheheheheheheheheheheheheheheheheheh
2023-11-25,22,7,belajar desain 3d blender mengajarkan kesabaran telaten penuh mencapai hasil
2023-11-25,27,6,rendiring ez asistensi seru ayoklah pengin cepetcepet buku kuning semangat ya
2023-11-25,21,6,render menyebalkan ditungguin semaleman hilang alhamdulilah render jam 9 jam 6 hehehe
2023-11-25,117,6,waaw soaalnya suusaa4h banget aw aw aw gila semoga asprak um slese menangis
2023-11-25,2,6,mengalami kesulitan mempelajari materi bab animating materi mencakup konsep rumit membutuhkan pemahaman mendalam frustasi kesulitan memahaminya telat validasi produk halhal sukai mempelajari materi tantangan materi tantangan tertantang mempelajarinya halhal sukai mempelajari bab banyaknya fiturfitur pahami sulit mempelajarinya singkat mengalami proses asistensivalidasi menyenangkan asisten praktikum maunya memicu perasaan kesal asisten praktikum menuntut mahasiswa tugastugas praktikum sempurna paham kesulitan
2023-11-27,103,5,masyaallah allahukabar plus ikit gangaruh deh selesai bab rumit bikin pusing ya - lewatkan asistensinya alhamdulillah lancar
2023-11-25,31,5,bab 5 animating bab lumayan susah kalo dipikirkan seru kalo dijalanin mainan keyframe ubah2 arah camera rotasiin objek konsep animatingnya lo bikin lumayan menguras tibanya pas demons asprak direvisi ngubah keyframenya seru hasilnya bagus dikit konsep ku terimakasih asprakku hati aneh aneh alhamdulillah report langsung ac huyu semoga bab berjalan lancar hambatan niatan kejar bintang semoga terwujud deh amin target november selesai desember kegiatan ditinggal bismillah cepat mgvtulation kayak rank tuh
2023-11-25,35,7,alhamdulillah proses rendering terdugahihihi memakan 10 menit hasilnya terduga 22 detik 1375 frame
2023-11-25,100,6,rendering salah bab laptop not responding susah kalo laptop not responding demons
2023-11-26,108,7,bengong kasih backsound mas kasih backsound dj virus menguncang dunia ya alhamdulillah loh masuk bab 7 xixixixi
2023-11-26,72,6,bab rendering jujur laptop kuat rendering konsultasi tau dipaksa rendering takut laptop meleduk rendering lab yer pc memadai
2023-11-26,13,7,bab mudah ketelitian menyesuaikan audio animasi membutuhkan proses pengerjaan sebentar
2023-11-26,62,6,paham materi dipaparkan proses asistensi aspraknya banget diarahkan produk menarik
2023-11-27,112,6,rendering membutuhkan kesabaran luas dikarenaan berpengruh spesifikasi laptop
2023-11-27,56,5,bab sulit kalinya animating sulit gerak memilih working model mempelajari nya 2 ful menonton youtube tutor animating terlambat mendemonstrasikan tugas
2023-11-27,68,7,bismillah dubbing semoga dipermudah semoga bab dipermudah benaran selesai imgv post imgvtulation heheheh
2023-11-27,101,6,rendering tahap memiliki tahap ter sederhana proses pembuatan produk harap hasil render hasil bedge bintang
2023-11-27,97,0,memilih judul lapisan kulit ikan bersisik tampilannya mudah contoh semoga asik belajar blender
2023-11-27,119,5,bab 5 animating sulit dibanding bab butuh ketelitian ketelatenan mengerjakannya mendemonstrasikan asprak
2023-11-27,39,7,sangaat senaang kareena haabiis baab seleesaai taapi takuut dengaan revisiinya
2023-11-27,97,4,labeling panik sulit eh engga sesulit bayanginharus butuh ketelitian kesabaran sih
2023-11-27,76,6,alhamdulilah bab 6 rendering lumayan mudah tinggal menyimpan file laptop lemot alhamdulilah asprak nya dipersulit
2023-11-27,97,5,tahap animating binunggtapi ngerjain barengbarengsamatementemen alhamdulillah nya selesai menangis dikitmana revisi 3x hiks
2023-11-27,8,5,ya lms membantu link video youtube mengrahkan sesuai bab ditujuuntuk asprak baiksemua oengerjaan sesuai kecakapan mahasiswa
2023-11-27,69,6,bab rendering mudah dipahami youtube menemukan rendering cepat rendering membutuhkan
2023-11-27,71,6,bab animasi bab 6 rendering kali frustasi mudah mengoperasikan tutorin teman youtube tutornya mudah dipahami 2 bab
2023-11-28,65,5,animating kesusahan menganimasikan produk berkat temanteman merasakan kemudahan dibantu
2023-11-28,123,5,keren bagus suka animating sat set ngerjain nya bikin jago animasi pokok nya animating suka
2023-11-28,123,4,keren labbeling mudah tinggal nambahin text nambahin tabung cone sejenis nya selesai
2023-11-28,73,6,bab 6 rendering mudah diterapkan didalam produk 1 kali tutorial paham tata merendering
2023-11-28,1,7,penghujung acara ucapkan selamat kuat tugas semangat tau revisi awokawok
2023-11-28,66,6,pengalaman proses pengerjaan imgv bab animating sungguh menguras kesabaran memahami imgv
2023-11-28,17,6,seru sih aspraknya sesuai harapan kritik saran mendukung bab asprak mengoreksi
2023-11-28,94,6,rendering mudah alan kendala laptop kuat merendering alhasil pinjam laptop teman
2023-11-28,103,6,alhamdulillah mudah semoga dipermudah yaallah mbak bunga mengasistensi terima kasih ya mbak
2023-11-28,16,7,kritik saran lebihnya mohon maaf wassalamualaikum warahmatullahi wabarokatuh
2023-11-28,7,7,bab akrab namanya revisian hehe mangats deh manusya manusya kuat ditunggu ya mgvtulationnya
2023-11-28,26,7,bab 7 kali mudah mempelajari materi aplikasi dubbing penggabungannya animasinya
2023-11-28,30,6,rendering gampang keselnya kadang objek aslinya akhirnua render ulang overal 8510
2023-12-01,43,7,pusing dikit ngaruh bab dubbing 10010 gampang sejam buatnya mwehehehehehehehe
2023-11-28,22,8,tujuan pembuatan 3d target audiennya cocok pembelajaran terburuburu hasil produk cocok pembelajaran aarrggh hentikan penderitaan
2023-11-29,119,6,bab 6 rendering kerjakan lumayan singkat alhamdulillah patah patah proses rendering
2023-11-29,11,8,kesulitan meng convert pdf word format layout berubah kacau menata ulang
2023-11-29,15,7,kalo kemarin ngerjainnya menangis nyerahhbut part kali eazy pizzy lemon squizy jam kelar wheheh
2023-11-29,59,7,sungguh pengalaman mgv bab bangga bab bab telatnya jurusan ips tau software desain
2023-11-29,63,4,bab labelling susah gampang stepnya rumit susahnya menempatkan panah tulisannya lurus sejajar butuh ketelitian kesabaran hasil perfect berusaha terbaik
2023-11-29,63,5,bab animating kesulitan susah memahami menghafal stepnya salah langsung bingung memperhatikan bingung bab
2023-11-29,116,7,bab dubbing berkesan efek suara dicantumkan mempengaruhi tampilan keren memakai backsound avangers demonstrasi menyenangkan
2023-11-29,111,6,alhamdullillah cepet ngerjakan rendering gampamg animating nya huhu ya allah kuatkan hamba hamba pengin pintar
2023-11-29,72,7,melewati sadar tugas terduga semoga senin besok asistensi mas cowok amin
2023-11-29,102,7,mgv asik mgv asik mgv asik mgv asik mgv asik mgv asik mgv asik mgv asik mgv asik mgv asik mgv asik mgv asik
2023-11-29,80,6,bab rendering mudah memahami langkah langkah sabar menunggu proses renderingnya
2023-11-29,98,6,bab 6 sabar rendering pol buset rendering membutuhkan kesabaran buanget
2023-11-29,86,6,asistensi bab rendering kesulitan asistensi berjalan lancar asprak membantu saran masukan
2023-11-29,76,7,alhamdulilah bab 7 stres bab 7 lumayan tinggal bikin audio ngedit semoga semangat
2023-11-29,97,6,rendering luaama buanngeet sumapah 5jam menunggu eh lhakok hasilnya texture hilang yaudah deh render hiks
2023-11-29,19,7,alhamdulillah susahsusah banget palingan susahnya audio grusak grusuk mencoba ngedit pakai ai yaudah deh
2023-11-30,30,7,dubbing seru kayak mengajar anak ya anak sd sih mantab overal 810 hehehe
2023-11-30,8,6,pengerjaan animating langkah² diulang konsisten dilakukananimating laptop berat mengalami bug not responding terus²anvalidasi mudah revisi kesalahan top
2023-11-30,83,7,bismillah cepat selesai kegiatan lakukan heheh terimakasih semoga lancar
2023-11-30,123,6,keren rendering kuat laptop bertahan hidup tinggal nyawanya sedikittapi tendering hikmah keapada laptop kuat menjalankan render
2023-11-30,18,7,proses asistensi lumayan singkat bab alhamdulilah bab semoga dibab dipermudah amin
2023-11-30,7,8,penghujung bab semoga minim revisi hua semangat pejuang buku kuning semangat mgvtulation
2023-11-30,78,6,bab rendering kesulitan deg degan menunggu rendering kepikiran laptop kuat ya
2023-11-30,73,7,bab 7 dubbing kesulitan mengimplementasikannya didalam produk butuh ketelitian kesabaran penguasaan materi labelling
2023-11-30,80,7,bab 7 dubbing mudah mengekstrak audio diekstrak kedalam animasi apk edit capcut
2023-11-30,125,6,alhamdulillah mempelajari materi bab rendering semoga asistensi bab 6 render berjalan lancar amin
2023-11-30,125,5,alhamdulillah menyelesaikan demonstrasi pengerjaan report semoga revisi revisi merevisi nya sesuai ketentuan konsistensi bab
2023-11-30,29,6,pengalaman bab rendering kesal laptop kuat kali crash keti nengconvert produk mengharuskan merendernya pc
2023-11-30,125,4,alhamdulillah proses asistensi berjalan lancar semoga projek kerjakan nilai plus melebihi deadline kuis laman lms mnrt lumayan berat cakupan materi nya semoga kedepannya ringankan sekian terimakasih
2023-11-30,62,7,proses pengerjaannya mudah aplikasi handphone wakttu asisten berjalan lancar asprak nya ramah
2023-11-30,74,8,alhamdulillah bab 8 perjalanan penuh dengah keluh kesah bab 1 bab dukungan teman anak tep ngerjain bareng alhamdulillah bab
2023-11-30,16,8,alhamdulillah bab 8 kelewat deadline satupun semoga bab 8 lancar khusnul khotimah amin
2023-11-30,20,7,bab dubbing aplikasi capcut terinstal hp mudah dubbing terbiasa capcut
2023-11-30,10,7,keren one step closer kerasa selesai seru banget pokoknya matkul salah masuk tep dah penyelasan hehehe semoga survive amin terimakasih kakak kakak trmanteman
2023-11-30,120,5,bab lumayan sulit dibandingkan babbab proses pengerjaannya menyenangkan alhamdulillah kakak asprak sabar
2023-11-30,49,6,bab rendering tau proses rendering produk 3 dimensi salah aktivitas menyenangkan
2023-11-30,33,7,wow ekspek asprakan mas mas dimudahkan ya mas suryo bintang sepuluh satset anti ribet dikoreksi terima kasih semangat ngerjakno tugas
2023-11-30,108,8,bab semoga lancarkan amin selangkah mgvtulation ya allah semoga lancarkaan
2023-12-01,82,8,alhamdulillah penghujung semoga lancar lancar uhuy bismillah revisinya
2023-12-01,3,7,dubbinv menyenangkan suka edit video asprak enak diajak asistensi dimana
2023-12-01,8,7,penggunaan lms efektif darioada prclms kemudahan oengerjaanjuga melacak progres nilai kitabanyak diperbaiki xontohnya bug quiz ya approved
2023-12-01,2,7,alhamdulillah menyangka bab 7 percaya pakai aplikasi blender semoga desember mgvtulations amin
2023-12-01,85,8,penghujung bab 3d terimakasih teman² ku asprak kaka² tingkat membantuku menyelesaikan project lega senang mengerjakannya susah payah begadang menangis malam eheheh doa terbesar ipk smstr 1 38 aamiin yaallah semoga kuat menyelesaikan project² spd blkg namaku dngn lulusan cumlaude amin allahumma amin semoga plg ihihihi
2023-12-02,96,7,semoga plus peh ayo semangat 2 langkah semangat oke oke oke oke oke oke oke oke oke oke oke oke oke oke
2023-12-02,49,7,bab dubbing memiliki ketertarikan tersendiri pengisian suara butuhkan ketenenangan suara hasilkan jernih
2023-12-02,117,7,semoga bab lapan kemudahan indah huhuhuhuhu takut banget loh yaallah seminggu tanggal sepulu des
2023-12-02,117,2,wow semoga bab lapan indak mepet selesainya semoga laporannya sesuai idaman cowok amin puluh orang
2023-12-02,19,8,bismillah semoga lancar terkendala apapun semoga revisi cepat ac mgvtulation amin
2023-12-02,126,7,pengalaman bab dubbing susah susah gampang mengatur ketepatan dubbing pergerakan animasi
2023-12-02,39,8,sangaat leega dengaan sampaai baab 8 lampaau i dengaan baaik daan sempurrna
2023-12-02,93,8,bab produk lumayan mudah tinggal merender image harapan menyelesaikan produk
2023-12-02,54,6,bab rendering dibutuhkan kesabaran ekstra memakan untungnya tunggu scrol reels instagram tiktok btw alhamdulillah asprak
2023-12-03,4,7,ramah banget aspraknya semoga lancar deh doakan mgvtulation cepat ya rekan
2023-12-03,64,5,proses pengerjaannya memakan kebingungan disebabkan asing software berusaha menyelesaikan tugas bab
2023-12-03,98,7,bab 7 alhamdulillah ngerjain bab 7 dilancarkan hehe plus e asprak seng super duper
2023-12-03,119,8,bab bab 8 product hasil kerjakan semoga dipermudah dilancarkan asistensi verifikasi validasi selesai amin
2023-12-03,61,8,seri war list digrup kalo mas cowok sih bacok bacokan hehehehehehehehehehehehe
2023-12-03,48,8,pembelajaran 3d semester seru menantang basic desain pembelajaran pembelajaran
2023-12-03,100,7,editing video dubbing apliksi tergampang alhamdulillah tinggal 1 bab revisi syukuri
2023-12-03,116,8,blender berkesan hidup menjadikan kenal orang membantu menyenangkan belajar blender
2023-12-03,126,8,bab war melatih tangan mengetik cepat semoga cepat selesai imgv tulation
2023-12-03,71,7,bab 7 kali mudah dioperasikan menyesuaikan dubbing produk 3d butuh ketelitian mengepaskan animating pengeditannya bab 7 kali bikin adrenalin meningkat war validasi produk terimakasih
2023-12-04,60,7,bab pengeditan susah mudah tisak memakai aplikasi blender memamkai aplikasi pengeditan familier
2023-12-04,51,8,belajar titik imgv selamat berjuang nangis2 berhasil happy imgvtulation
2023-12-04,29,7,pengalaman bab bab bab mudah memasukkan rekaman suara hasil render didalam pengerjaan nya membutuhkan
2023-12-04,77,8,materi proyek 3d selesai asistensi praktikum temui bab 8 takut validasi asisten praktikum temanteman halhal revisi bab 8
2023-12-04,70,7,dubbing mudah labelling butuh mengerjakannya 1 kemarin kota 2 acara keluarga papa ikhlas sabar tabah dl
2023-12-04,55,7,capek tau nyusun buku kuning teman teman suka mengajari mentang mentang kelar bantu teman
2023-12-04,75,6,bab rendering lumayan berat prosesnya menyiksa laptop laptopku panas prosesnya lumayan suka menunggu aspraknya alhamdulillah asprak pol
2023-12-04,75,7,bab dubbing mudah suaraku jelek rekaman berulang kali asistensi nya lancar asprak fast respon
2023-12-04,118,7,nih first time mencoba mas reng takut banget sumpa masnya buaik kesannya kayak next time deh dicoba
2023-12-04,127,0,pengalaman modelling tidur bingung menngunakan blender seru tertantang mengenal orang
2023-12-04,54,7,bab dubbing alhamdulillah diatasi mudah cepat terimakasih asprak banget mengasistensi cepat
2023-12-05,73,8,bersyukur bab materi imgv perjuangannya perjuangan terbayarkan buku kuning bangga
2023-12-05,63,6,bab rendering kesusahan bab tinggal merender produk menunggu hasilnya membutuhkan kesabaran terimakasih
2023-12-05,26,8,bab pennyelesaian buku kuning anak kos menghabiskan mengeluarkan uang lumayan buka grup mengecek wwar slot asistensi
2023-12-05,66,7,alhamdulillah yaallah bab 7 plong semoga dopermudah kedepannya imgv 3d oke
2023-12-05,104,6,lumayan mengasah kesabaran ya ges sabar menghadapi rendernya animasi rendernya lemot
2023-12-05,78,7,finally selesai tinggal menunggu besok ac cowok semoga ac terima kasih kakak kakak asprak bersabar meluangkan asistensi
2023-12-05,111,7,alhamdullillah bab semoga teman teman kakak kakak emmbantu imgv bermanfaat amin
2023-12-05,120,6,bab rendering mudah butuh 22 jam menyelesaikan rendering 1500 frame kakak aspraknya banget memberitahu kesalahan
2023-12-05,89,8,sabar sabar sabar sabar sabar sabar sabar sabar sabar sabar sabar sabar menghadapi revisi
2023-12-05,90,7,pujituhan ac semoga next bab diperlancar mgv tulesyen terima kasih tyb
2023-12-05,96,8,alhamdulillah pon bab 8 niki semoga revisi ok ok ok ok ok ok ook ok ok ok
2023-12-05,10,8,alhamdulillah one step closer terimakasih ya kakak kakak teman teman ngerjain bareng tidur masjid semangat2
2023-12-05,2,8,alhamdulillah penghujung perjuangan pengorbanan semoga diperlancar urusan asistensinya semoga mgvtulations amin
2023-12-05,72,8,bismillah asistensi bab 8 semoga lancar revisi semoga mas cowok mood terbaik mgvtulation im coming
2023-12-06,64,6,mengalami kendala proses render memakan menunggu hasil proses pengerjaan
2023-12-06,37,8,yoosemangat buku kuning hir ayem por yuk epriting ku perjuangkan untukmu buku kuning keramat
2023-12-06,113,6,prosesnya mudah sesusah down dikit aspraknya senyum judes sabar mbak memaafi lola bantu teman
2023-12-06,6,8,terimakasih tugasnya menikmatinya keruwetan didalamnya - war kenangan banget
2023-12-06,20,8,alhamdulillah mgvtulation yeay terimakasih membantu garis finish hehehe
2023-12-06,24,8,alhamdulilah dipenghujung perjalanan menyelesaikan imgv terima kasih pelajaran kesabaran ketekunan semoga nilainya bagus plus amin mari tutup alhamdulilah jumpa perjalanan tugas lecturer
2023-12-06,125,7,oke pengalamanku pengerjaan asistensi bab 7 alhamdulillah berjalan lancar bismillah goes mgvtulation
2023-12-06,55,8,bismillah selesai asitensi cowok revisi nya dikir semoga langkah bikin bangga aamiin
2023-12-07,65,8,imgv banget belajar nya mengerti poster sampul buku objek 3d mengerti poster sampul objek 3d terimakasih imgv luv
2023-12-07,118,8,sekain ucapkan teimakasih mohon maaf sumpa iki tugas tereffort sakumur umur menerjang hujan gerimis beldekan barang hahahaha
2023-12-07,36,8,gwvevsvvdhbfbdvdvdvevegwvevyn5nthbevevvsvscscscscscscv wcececsccscscsvevevesvsvevbesgfwfh3gwgwgwgafqfwfqf
2023-12-07,63,7,bab dubbing kesusahan karen mengedit capcut lumayan mudah menggunakana hp
2023-12-07,113,7,mas nya enak memudahkan urusan adek tingkatnya wes pokok mudah dirosting
2023-12-08,63,8,bab produk menyatukan hasil produk tau hasil produk bagus berusaha semaksimal
2023-12-08,71,8,terimakasih tugas mgv lumayan dibikin up and down benaran diuji mental fisik projectnya jujur bikin menangis banget pas ngerjain bab 1 bab animating fan pastinya pas nyusun porto trims
2023-12-08,113,8,kelaar big thanks asprak cowok asprak membantu sabar menghadapi love lu al
2023-12-08,117,8,finally huhuhu selesai senang banget semoga nilai bagus semoga semester kedepannya lancaar
2023-12-08,70,8,imgv ter the best selesai alhamdulillah alhamdulillah alhamdulillah alhamdulillah alhamdulillah
2023-12-10,92,8,mgvtulation terima kasih membantu menyelesaikan mata kuliah proyek berterima kasih lecturer st mt validasi akademik kemudahan ac lembar pengesahan kkp terima kasih mas insanul mengajari dasardasar perangkat lunak blender dukungan proyek terima kasih mas zacky teman shandy mengajari bab 1 3 terima kasih kakak tingkat 2022 mas wildan mbak sekar dl membantu menyelesaikan proyek terima kasih mas assistant tantangan pelajaran dihasilkan situ lupa temanteman membantu proses pengerjaan proyek terima kasih mohon maaf sebesarbesarnya kesalahan disengaja disengaja
2023-12-11,75,8,bab produk alhamdulillah selesai habis bawa laptop ya revisi an capek bolak tukang print
2023-12-11,64,8,kesannya menyenangkan memori dikenang awalawal perkuliahan mempererat pertemanan menolong perjuangan mencari asprak dl beban plong berhasil menyelesaikan penghujung bab
2023-12-12,120,8,alhamdulillah selesai bab 8 bab menarik dipelajari awalawal sulit melelahkannamun lelah keluh kesahnya hilang tanda tangan
2023-12-12,44,4,penggunaan lms imgv membantu mahasiswa pemantauan nilai mempelajari materi
2023-12-12,44,5,pengerjaan animating mengalami kendala salah satunya pengerjaan membutuhkan fokus teliti
2023-12-12,44,6,pengerjaan rendering hambatan pengerjaan mudah bantuan mater disediakan lms
2023-12-12,44,8,proses asistensi cowok mudah membantu mengkoreksi report menghadap validasi produk
2023-12-15,31,7,bab dubbing salah bab sulit mengerjakannya sibuk sibuknya senang bab dikit mgvtulation bangga menyelesaikan walupun tantangan menantang bangga mempersembahkan hasil project 3d terima kasih asprak dubbing terima kasih teman teman membantu semoga project dipublishkan bahan pembelajaran bermanfaat
2023-12-18,69,8,project imgv menantang susah seru mempelajari objek 3d manejemen fisik lainlain balance
2023-12-19,101,7,diakhirakhir pengerjaan mood stabil malas ngerjain kepikiran selese bermasalah diakhir curhat mama bapa alhamdulillah beliau kuat kuatin kasih semangat ditambah doa doa beliau
2023-12-19,124,8,validasi bab 8 menantang dikejar deadline file bersifat hardware print
2023-12-19,101,8,projek senang bersyukur disamping iringi keluhan pergejolakan mood biarpun melanggar aturan dimana alhamdulillah terselesaikan
