created_at,user_id,topic_id,stemmed_message
2023-11-20,100,5,alam animation objek kurang kelemhan objek play animation objek play aplikasi blender not responding
2023-11-20,89,5,materi bab 5 susah butuh sabar minim tahu tools tools blender sulit
2023-11-20,42,6,animating rada rada susah butuh sabar mengerjakanya untung sabar hati senyum
2023-11-20,62,5,alam ajar materi paham alami bingung teman bantu proses kerja bab animating terimakasih
2023-11-20,31,4,selesai bab 4 labelling kemarin lancar ajar masuk teks panah tunjuk report kerja lancar walapun tunggu senggang leptop teman asprak banget ramah nge revisi revisi report moga bab asprak enak terimakasih mgv ajar syukur tengah ketidakbisaan moga bab 5 selesai lancar bab cepat target desember mgvtulation desember giat padat bem libur uas sekian terimakasih
2023-11-21,7,5,ajar animating wow duar duar duar gapapa deh imgv yekan semangat manusya manusya quat
2023-11-21,21,5,lumayan seru tambah ilmu cuman bingung tau shortcutshortcut nya hehehe seru banget animasi
2023-11-21,83,5,bab ful keburuburu insyaallah selesai lumayan kerja keras bab terimakasih
2023-11-21,75,4,labelling lumayan mudah ya kalo sulit cari asprak huhuhu ful lebih ajar labelling senang
2023-11-21,33,5,asprak kali banget jago maygat kalo kaya wajib solusi mbak asprak serba
2023-11-21,101,5,kira animasi tahap susah dengar desas desus teman animating mudah coba susah coba alam harga
2023-11-21,78,5,nge plus bab animation pesimis sesuai jadwal tambah projek peran tep asistensi moga ac
2023-11-21,73,5,bab 5 animating butuh juang alami sulit bingung proses animating produk
2023-11-21,71,5,bab 5 animating kali susah lanjut produk faham operasi blender tahap animating rumit selesai teliti
2023-11-21,69,5,bab animating sabar tempat kamera kunci sabar teliti semangat temanteman dikit
2023-11-21,7,6,hm imgv senang kadang drama nya asistensi ngebut jalan hujan alam lupa
2023-11-21,92,5,animating benar stres bingung ajar mana paham pakai keyframe dl terima kasih kasih tutorial
2023-11-21,92,6,rendering benar bingung laptop spefikasi kentang pakai laptop teman terima kasih tantang mas assistant tau
2023-11-21,108,6,bab laptop mbledos coba usaha duplikat file blender taruh flasdis biar kalo laptop emoet backupan heheheh
2023-11-22,99,6,bab kali sulit babbab proses rendering jalan butuh laptop panas
2023-11-22,51,7,alam dubbing lumayan mudah beda aplikasiakhirnya tahap tinggal srlangkah lagisaya bahagia lega lewat produk harinyatrimakasih dosrn kawan kawan pamit bab dubbing sih lu babay
2023-11-22,70,5,imgv is the best imgv is the best imgv is the best imgv is the best imgv is the best imgv is the best
2023-11-22,118,4,910 sih bab ku tanggal 14 asistensi tanggal 10 maghrib2 hujan eh salah hujan mkstnya niat ngejar bintang animating eh magernya kondisi minimal sesuai eh 2 parah dear moodku ayo baik please
2023-11-22,60,5,asprak susah atur fps saatdi play patahpatah takut rendering ubah
2023-11-22,68,6,bismillah moga bab 6 asprak bimbing ku sabar produk ku selesai cepat heheh
2023-11-22,72,5,bab sulit objek putar pas coba hasil putar ttapi henti coba berkalikali bab bab modelling lupa 1 step hasil bergerakmaksimal
2023-11-23,48,6,bab 6 rendering kali materi praktik mudah bab sebelumsebelumnya
2023-11-22,50,7,war is overrakhirnya titik mana selesai mumettpuji tuhan selesai tentukanini jalan babmasih tugas tugas hars selesaikantrimakasih ucap dosem cinta bpk yeryteman teman juang ajar tugas inipacar bantu sayamenghibur sudha menyerahmenyemangati sayajuga encu unpad um halang kuta mensupportdan orang tua sayayang keras beli laptop matkul initrimakasih doa doa tiada habisnyasaya syukur krpada tuhan yesus mampu selesai tuga inisekitan terimakasih babay sih u
2023-11-22,39,5,meraasa tantang dengaan animasi sanggaat agaak mudah berterimakasih asprak
2023-11-22,86,5,pad bab 5 sulit ajar sumber asistensi asprak saran saran baik
2023-11-22,14,5,over al kuat kak tasya banget terima kasih ya bab coba ambil bintang always kedluluan hadeh
2023-11-22,67,6,ya kritik menang semenjak animating hidup tenang hehehehe hua papa seru pol
2023-11-23,23,6,tahap rendering lumayan butuh effort ngerender jam 3 jam 9 weh renderan gagal ngerender alhamdulliah tinggal dubbing moga cepat porto xixixixixixixixiixixixixixixixixixi
2023-11-23,54,5,bab animating lumayan bantu tutor teman teman lali kembang model animasi saran asprak animasi asprak pol
2023-11-23,24,6,alhamdulilah selesai tinggal 2 bab sungguh terima kasih keras titik sabar jadi buku heheheheheh
2023-11-23,42,7,rendering butuh komputer nya milik spek rendah beli laptop mahal
2023-11-23,80,5,bab animating tutor animasi susah butuh sabar penuh atur kamera dsb
2023-11-23,121,5,bab pusing plts working model bingung working utnung asprak masuk
2023-11-23,114,3,ajar lighting tantang senang susah atur tempat lightingnya hasil lewat bab lighting
2023-11-23,114,5,excited bab bayang hasil produk tambah semangat cepat selesai produk 3d
2023-11-23,66,5,materi megajarkan sabar teliti usaha pantang serah moga kuat bab 8 aamiin
2023-11-23,6,6,stres animating teliti sabar penuh juang ulang salah sesuai
2023-11-23,9,8,ajar materi bab 1 bab 7 seru sharing teman salut teman teman ajak ajar alam individu senang alhamdullilah ajar tentu tulis lapor praktek uji dosen asprak
2023-11-23,63,1,bab modelling proses buat produk bab susah produk bentuk langkah rumit kali aplikasi blender
2023-11-23,63,2,bagi colloring lumayan tricky pintar pilih warna tekstur efek produk produk asli real
2023-11-23,63,3,bab lighting mudah pilih 1 4 opsi light tinggal geser atur terang cahaya sesuai situ ubah warna cahaya bab tuju produk bagus indah
2023-11-24,19,6,kalo sih keluh tunggu proses rendering laptop kuat pinjam kadang sungkan
2023-11-24,30,5,animasi kalaubga paham susah banget sih habis ajar teman engah kalo animasi gampang ribet mindahin kamera2 nya overal 810
2023-11-24,126,6,proses rendering memliki sabar luas proses rendering abar tunggu
2023-11-24,29,5,dasar alam tugas imgv bab animasi bab susah bab bab bab kreativitas indah produk kesan dalam bab kesal susah nikmat proses dalam bab
2023-11-24,126,1,bbmodelling software blender pakai software blender bantu teman bantu proses modelling
2023-11-24,126,2,proses coloring mudah template cari template susah asprak fast respon cepat proses asistensi
2023-11-24,126,5,proses animating susah serah coba tutor teman selesai proses animating proses susah animating
2023-11-24,11,7,nikmat proses audioing dubbing tahap ajar ntuk materi anak milik background multimedia nikmat proses editing audio milik kendala lms masalah beranda berat etika laksana validasi produk tambah susah sesuai validasi jam senggang dosen asprak terkadang meng cancel sibuk validasi asprak dosen sekian alam bagi terimakasih
2023-11-24,116,6,rendering proses mudah tahap blender end timeline 1300 tunggu 30 menit cepat demonstrasi asprak temanteman bantu proses proses
2023-11-24,33,6,asprak seru banget rasa kalo ngobrolnya habis asistensi animating kah
2023-11-24,10,6,seru asprak susah animasi keren sih bikin benda gerak thank u kakak2 uda bantu terima kasih temanteman support semangat pokok one step closer nie
2023-11-24,118,5,2 gapapa laah yaudah nya mageran suruh anak moodyan terimakasih senior bantu bimbing lope lu pul
2023-11-24,20,6,bab rendering ajar merender produk bentuk render animation render image
2023-11-24,120,4,bab 4 proses lumayan rumit rumit proses modelling kakak asprak benar salah kerja
2023-11-24,23,7,tahap dubbing mudah banding modelling hehehehehehe semangat abisini porto mgvtulaition
2023-11-24,24,7,alhamdulilah yuk tinggal 1 bab buku tunggu kakak cowok tolong dirosting ya kak cowok percaya sepenuh hati air mata gadang malam revisi tiada henti
2023-11-24,14,6,sat set wat wet top markotop jos gandos rendering hasil video oke prc suruh keluar langsung ttd
2023-11-24,35,6,m segi quiz bab sih pusying salah2 hehehe hmmapa ya moga tahap bab moga laptop kuat seorang2nyasemangat tinggal dikit
2023-11-25,60,6,materi butuh sabar ekstra prediksi leta keyframe hasil rendering susah ngira laptop kuat rendering 100 frame mengrender 1 jam hasil video durasi 1 menit animating not responding kerja mudah tunggu
2023-11-25,31,6,bab 6 rendering sangka senang suddah mgvtulation kemarin vote desain template bang ngerayakan mgvtulation yuhu seru pokok raya sih beli mixue kalo demons render cape kesana kemari pinjem leptop animating render alhamdulillah lancar hambat pas nge render terimakasih teman teman minjemin leptopnya nemenin ajar moga amal terima tuhan amin
2023-11-25,75,5,ajar animasi bikin pusing banget ya allah ngerjainnya sambi menang bikin lupa makan ya tumbang huhuhu untung asprak banget ajar selesai
2023-11-25,82,6,kalo render pakai laptop letup hehehehehehehe ya biar fast hehehehehehehehehehehehehehehehheheheheheheheheheheeheheheheheheheheheheheheheheheheheh
2023-11-25,22,7,ajar desain 3d blender ajar sabar telaten penuh capai hasil
2023-11-25,27,6,rendiring ez asistensi seru ayoklah pengin cepetcepet buku kuning semangat ya
2023-11-25,21,6,render sebal ditungguin maleman hilang alhamdulilah render jam 9 jam 6 hehehe
2023-11-25,117,6,waaw soaalnya suusaa4h banget aw aw aw gila moga asprak um slese menang
2023-11-25,2,6,alami sulit ajar materi bab animating materi cakup konsep rumit butuh paham dalam frustasi sulit paham telat validasi produk halhal suka ajar materi tantang materi tantang tantang ajar halhal suka ajar bab banyak fiturfitur paham sulit ajar singkat alami proses asistensivalidasi senang asisten praktikum mau picu asa kesal asisten praktikum tuntut mahasiswa tugastugas praktikum sempurna paham sulit
2023-11-27,103,5,masyaallah allahukabar plus ikit gangaruh deh selesai bab rumit bikin pusing ya - lewat asistensi alhamdulillah lancar
2023-11-25,31,5,bab 5 animating bab lumayan susah kalo pikir seru kalo dijalanin main keyframe ubah2 arah camera rotasiin objek konsep animatingnya lo bikin lumayan uras tiba pas demons asprak revisi ngubah keyframenya seru hasil bagus dikit konsep ku terimakasih asprak hati aneh aneh alhamdulillah report langsung ac huyu moga bab jalan lancar hambat niat kejar bintang moga wujud deh amin target november selesai desember giat tinggal bismillah cepat mgvtulation kayak rank tuh
2023-11-25,35,7,alhamdulillah proses rendering terdugahihihi makan 10 menit hasil duga 22 detik 1375 frame
2023-11-25,100,6,rendering salah bab laptop not responding susah kalo laptop not responding demons
2023-11-26,108,7,bengong kasih backsound mas kasih backsound dj virus uncang dunia ya alhamdulillah loh masuk bab 7 xixixixi
2023-11-26,72,6,bab rendering jujur laptop kuat rendering konsultasi tau paksa rendering takut laptop leduk rendering lab yer pc pada
2023-11-26,13,7,bab mudah teliti sesuai audio animasi butuh proses kerja sebentar
2023-11-26,62,6,paham materi papar proses asistensi asprak banget arah produk tarik
2023-11-27,112,6,rendering butuh sabar luas karena ruh spesifikasi laptop
2023-11-27,56,5,bab sulit kali animating sulit gerak pilih working model ajar nya 2 ful tonton youtube tutor animating lambat demonstrasi tugas
2023-11-27,68,7,bismillah dubbing moga mudah moga bab mudah benar selesai imgv post imgvtulation heheheh
2023-11-27,101,6,rendering tahap milik tahap ter sederhana proses buat produk harap hasil render hasil bedge bintang
2023-11-27,97,0,pilih judul lapis kulit ikan sisik tampil mudah contoh moga asik ajar blender
2023-11-27,119,5,bab 5 animating sulit banding bab butuh teliti telaten kerja demonstrasi asprak
2023-11-27,39,7,sangaat senaang kareena haabiis baab seleesaai taapi takuut dengaan revisi
2023-11-27,97,4,labeling panik sulit eh engga sulit bayanginharus butuh teliti sabar sih
2023-11-27,76,6,alhamdulilah bab 6 rendering lumayan mudah tinggal simpan file laptop lot alhamdulilah asprak nya sulit
2023-11-27,97,5,tahap animating binunggtapi ngerjain barengbarengsamatementemen alhamdulillah nya selesai menang dikitmana revisi 3x hiks
2023-11-27,8,5,ya lms bantu link video youtube mengrahkan sesuai bab ditujuuntuk asprak baiksemua oengerjaan sesuai cakap mahasiswa
2023-11-27,69,6,bab rendering mudah paham youtube temu rendering cepat rendering butuh
2023-11-27,71,6,bab animasi bab 6 rendering kali frustasi mudah operasi tutorin teman youtube tutor mudah paham 2 bab
2023-11-28,65,5,animating susah animasi produk berkat temanteman rasa mudah bantu
2023-11-28,123,5,keren bagus suka animating sat set ngerjain nya bikin jago animasi pokok nya animating suka
2023-11-28,123,4,keren labbeling mudah tinggal nambahin text nambahin tabung cone jenis nya selesai
2023-11-28,73,6,bab 6 rendering mudah terap dalam produk 1 kali tutorial paham tata merendering
2023-11-28,1,7,hujung acara ucap selamat kuat tugas semangat tau revisi awokawok
2023-11-28,66,6,alam proses kerja imgv bab animating sungguh uras sabar paham imgv
2023-11-28,17,6,seru sih asprak sesuai harap kritik saran dukung bab asprak koreksi
2023-11-28,94,6,rendering mudah alan kendala laptop kuat merendering alhasil pinjam laptop teman
2023-11-28,103,6,alhamdulillah mudah moga mudah yaallah mbak bunga asistensi terima kasih ya mbak
2023-11-28,16,7,kritik saran lebih mohon maaf wassalamualaikum warahmatullahi wabarokatuh
2023-11-28,7,7,bab akrab nama revisi hehe mangats deh manusya manusya kuat tunggu ya mgvtulationnya
2023-11-28,26,7,bab 7 kali mudah ajar materi aplikasi dubbing gabung animasi
2023-11-28,30,6,rendering gampang kesel kadang objek asli akhirnua render ulang overal 8510
2023-12-01,43,7,pusing dikit ngaruh bab dubbing 10010 gampang jam buat mwehehehehehehehe
2023-11-28,22,8,tuju buat 3d target audiennya cocok ajar terburuburu hasil produk cocok ajar aarrggh henti derita
2023-11-29,119,6,bab 6 rendering kerja lumayan singkat alhamdulillah patah patah proses rendering
2023-11-29,11,8,sulit meng convert pdf word format layout ubah kacau tata ulang
2023-11-29,15,7,kalo kemarin ngerjainnya menang nyerahhbut part kali eazy pizzy lemon squizy jam kelar wheheh
2023-11-29,59,7,sungguh alam mgv bab bangga bab bab telat jurus ips tau software desain
2023-11-29,63,4,bab labelling susah gampang step rumit susah tempat panah tulis lurus sejajar butuh teliti sabar hasil perfect usaha baik
2023-11-29,63,5,bab animating sulit susah paham hafal step salah langsung bingung perhati bingung bab
2023-11-29,116,7,bab dubbing kesan efek suara cantum pengaruh tampil keren pakai backsound avangers demonstrasi senang
2023-11-29,111,6,alhamdullillah cepet ngerjakan rendering gampamg animating nya huhu ya allah kuat hamba hamba pengin pintar
2023-11-29,72,7,lewat sadar tugas duga moga senin besok asistensi mas cowok amin
2023-11-29,102,7,mgv asik mgv asik mgv asik mgv asik mgv asik mgv asik mgv asik mgv asik mgv asik mgv asik mgv asik mgv asik
2023-11-29,80,6,bab rendering mudah paham langkah langkah sabar tunggu proses renderingnya
2023-11-29,98,6,bab 6 sabar rendering pol buset rendering butuh sabar buanget
2023-11-29,86,6,asistensi bab rendering sulit asistensi jalan lancar asprak bantu saran masuk
2023-11-29,76,7,alhamdulilah bab 7 stres bab 7 lumayan tinggal bikin audio ngedit moga semangat
2023-11-29,97,6,rendering luaama buanngeet sumapah 5jam tunggu eh lhakok hasil texture hilang yaudah deh render hiks
2023-11-29,19,7,alhamdulillah susahsusah banget paling susah audio grusak grusuk coba ngedit pakai ai yaudah deh
2023-11-30,30,7,dubbing seru kayak ajar anak ya anak sd sih mantab overal 810 hehehe
2023-11-30,8,6,kerja animating langkah ulang konsisten dilakukananimating laptop berat alami bug not responding terus anvalidasi mudah revisi salah top
2023-11-30,83,7,bismillah cepat selesai giat laku heheh terimakasih moga lancar
2023-11-30,123,6,keren rendering kuat laptop tahan hidup tinggal nyawa sedikittapi tendering hikmah keapada laptop kuat jalan render
2023-11-30,18,7,proses asistensi lumayan singkat bab alhamdulilah bab moga bab mudah amin
2023-11-30,7,8,hujung bab moga minim revisi hua semangat juang buku kuning semangat mgvtulation
2023-11-30,78,6,bab rendering sulit deg degan tunggu rendering pikir laptop kuat ya
2023-11-30,73,7,bab 7 dubbing sulit implementasi dalam produk butuh teliti sabar kuasa materi labelling
2023-11-30,80,7,bab 7 dubbing mudah ekstrak audio ekstrak dalam animasi apk edit capcut
2023-11-30,125,6,alhamdulillah ajar materi bab rendering moga asistensi bab 6 render jalan lancar amin
2023-11-30,125,5,alhamdulillah selesai demonstrasi kerja report moga revisi revisi revisi nya sesuai tentu konsistensi bab
2023-11-30,29,6,alam bab rendering kesal laptop kuat kali crash keti nengconvert produk harus merendernya pc
2023-11-30,125,4,alhamdulillah proses asistensi jalan lancar moga projek kerja nilai plus lebih deadline kuis laman lms mnrt lumayan berat cakup materi nya moga depan ringan sekian terimakasih
2023-11-30,62,7,proses kerja mudah aplikasi handphone wakttu asisten jalan lancar asprak nya ramah
2023-11-30,74,8,alhamdulillah bab 8 jalan penuh dengah keluh kesah bab 1 bab dukung teman anak tep ngerjain bareng alhamdulillah bab
2023-11-30,16,8,alhamdulillah bab 8 lewat deadline satu moga bab 8 lancar khusnul khotimah amin
2023-11-30,20,7,bab dubbing aplikasi capcut terinstal hp mudah dubbing biasa capcut
2023-11-30,10,7,keren one step closer rasa selesai seru banget pokok matkul salah masuk tep dah las hehehe moga survive amin terimakasih kakak kakak trmanteman
2023-11-30,120,5,bab lumayan sulit banding babbab proses kerja senang alhamdulillah kakak asprak sabar
2023-11-30,49,6,bab rendering tau proses rendering produk 3 dimensi salah aktivitas senang
2023-11-30,33,7,wow ekspek asprak mas mas mudah ya mas suryo bintang puluh satset anti ribet koreksi terima kasih semangat ngerjakno tugas
2023-11-30,108,8,bab moga lancar amin selang mgvtulation ya allah moga lancarkaan
2023-12-01,82,8,alhamdulillah hujung moga lancar lancar uhuy bismillah revisi
2023-12-01,3,7,dubbinv senang suka edit video asprak enak ajak asistensi mana
2023-12-01,8,7,guna lms efektif darioada prclms mudah oengerjaanjuga lacak progres nilai kitabanyak baik xontohnya bug quiz ya approved
2023-12-01,2,7,alhamdulillah sangka bab 7 percaya pakai aplikasi blender moga desember mgvtulations amin
2023-12-01,85,8,hujung bab 3d terimakasih teman ku asprak kaka tingkat bantu selesai project lega senang kerja susah payah begadang menang malam eheheh doa besar ipk smstr 1 38 aamiin yaallah moga kuat selesai project spd blkg nama dngn lulus cumlaude amin allahumma amin moga plg ihihihi
2023-12-02,96,7,moga plus peh ayo semangat 2 langkah semangat oke oke oke oke oke oke oke oke oke oke oke oke oke oke
2023-12-02,49,7,bab dubbing milik tari sendiri isi suara butuh ketenenangan suara hasil jernih
2023-12-02,117,7,moga bab lap mudah indah huhuhuhuhu takut banget loh yaallah minggu tanggal sepulu des
2023-12-02,117,2,wow moga bab lap indak mepet selesai moga lapor sesuai idam cowok amin puluh orang
2023-12-02,19,8,bismillah moga lancar kendala apa moga revisi cepat ac mgvtulation amin
2023-12-02,126,7,alam bab dubbing susah susah gampang atur tepat dubbing gera animasi
2023-12-02,39,8,sangaat leega dengaan sampaai baab 8 lampaau i dengaan baaik daan sempurrna
2023-12-02,93,8,bab produk lumayan mudah tinggal merender image harap selesai produk
2023-12-02,54,6,bab rendering butuh sabar ekstra makan untung tunggu scrol reels instagram tiktok btw alhamdulillah asprak
2023-12-03,4,7,ramah banget asprak moga lancar deh doa mgvtulation cepat ya rekan
2023-12-03,64,5,proses kerja makan bingung sebab asing software usaha selesai tugas bab
2023-12-03,98,7,bab 7 alhamdulillah ngerjain bab 7 lancar hehe plus e asprak seng super duper
2023-12-03,119,8,bab bab 8 product hasil kerja moga mudah lancar asistensi verifikasi validasi selesai amin
2023-12-03,61,8,seri war list grup kalo mas cowok sih bacok baco hehehehehehehehehehehehe
2023-12-03,48,8,ajar 3d semester seru tantang basic desain ajar ajar
2023-12-03,100,7,editing video dubbing apliksi gampang alhamdulillah tinggal 1 bab revisi syukur
2023-12-03,116,8,blender kesan hidup jadi kenal orang bantu senang ajar blender
2023-12-03,126,8,bab war latih tangan etik cepat moga cepat selesai imgv tulation
2023-12-03,71,7,bab 7 kali mudah operasi sesuai dubbing produk 3d butuh teliti pas animating edit bab 7 kali bikin adrenalin tingkat war validasi produk terimakasih
2023-12-04,60,7,bab edit susah mudah tisak pakai aplikasi blender memamkai aplikasi edit familier
2023-12-04,51,8,ajar titik imgv selamat juang nangis2 hasil happy imgvtulation
2023-12-04,29,7,alam bab bab bab mudah masuk rekam suara hasil render dalam kerja nya butuh
2023-12-04,77,8,materi proyek 3d selesai asistensi praktikum temu bab 8 takut validasi asisten praktikum temanteman halhal revisi bab 8
2023-12-04,70,7,dubbing mudah labelling butuh kerja 1 kemarin kota 2 acara keluarga papa ikhlas sabar tabah dl
2023-12-04,55,7,capek tau nyusun buku kuning teman teman suka ajar mentang mentang kelar bantu teman
2023-12-04,75,6,bab rendering lumayan berat proses siksa laptop laptop panas proses lumayan suka tunggu asprak alhamdulillah asprak pol
2023-12-04,75,7,bab dubbing mudah suara jelek rekam ulang kali asistensi nya lancar asprak fast respon
2023-12-04,118,7,nih first time coba mas reng takut banget sumpa mas buaik kesan kayak next time deh coba
2023-12-04,127,0,alam modelling tidur bingung menngunakan blender seru tantang kenal orang
2023-12-04,54,7,bab dubbing alhamdulillah atas mudah cepat terimakasih asprak banget asistensi cepat
2023-12-05,73,8,syukur bab materi imgv juang juang bayar buku kuning bangga
2023-12-05,63,6,bab rendering susah bab tinggal merender produk tunggu hasil butuh sabar terimakasih
2023-12-05,26,8,bab pennyelesaian buku kuning anak kos habis keluar uang lumayan buka grup ecek wwar slot asistensi
2023-12-05,66,7,alhamdulillah yaallah bab 7 plong moga dopermudah depan imgv 3d oke
2023-12-05,104,6,lumayan asah sabar ya ges sabar hadap rendernya animasi rendernya lot
2023-12-05,78,7,finally selesai tinggal tunggu besok ac cowok moga ac terima kasih kakak kakak asprak sabar luang asistensi
2023-12-05,111,7,alhamdullillah bab moga teman teman kakak kakak emmbantu imgv manfaat amin
2023-12-05,120,6,bab rendering mudah butuh 22 jam selesai rendering 1500 frame kakak asprak banget memberitahu salah
2023-12-05,89,8,sabar sabar sabar sabar sabar sabar sabar sabar sabar sabar sabar sabar hadap revisi
2023-12-05,90,7,pujituhan ac moga next bab lancar mgv tulesyen terima kasih tyb
2023-12-05,96,8,alhamdulillah pon bab 8 nik moga revisi ok ok ok ok ok ok ook ok ok ok
2023-12-05,10,8,alhamdulillah one step closer terimakasih ya kakak kakak teman teman ngerjain bareng tidur masjid semangat2
2023-12-05,2,8,alhamdulillah hujung juang korban moga lancar urus asistensi moga mgvtulations amin
2023-12-05,72,8,bismillah asistensi bab 8 moga lancar revisi moga mas cowok mood baik mgvtulation im coming
2023-12-06,64,6,alami kendala proses render makan tunggu hasil proses kerja
2023-12-06,37,8,yoosemangat buku kuning hir ayem por yuk epriting ku juang untuk buku kuning keramat
2023-12-06,113,6,proses mudah susah down dikit asprak senyum judes sabar mbak maaf lola bantu teman
2023-12-06,6,8,terimakasih tugas nikmat ruwet dalam - war kenang banget
2023-12-06,20,8,alhamdulillah mgvtulation yeay terimakasih bantu garis finish hehehe
2023-12-06,24,8,alhamdulilah hujung jalan selesai imgv terima kasih ajar sabar tekun moga nilai bagus plus amin mari tutup alhamdulilah jumpa jalan tugas lecturer
2023-12-06,125,7,oke alam kerja asistensi bab 7 alhamdulillah jalan lancar bismillah goes mgvtulation
2023-12-06,55,8,bismillah selesai asitensi cowok revisi nya kir moga langkah bikin bangga aamiin
2023-12-07,65,8,imgv banget ajar nya erti poster sampul buku objek 3d erti poster sampul objek 3d terimakasih imgv luv
2023-12-07,118,8,kain ucap teimakasih mohon maaf sumpa iki tugas tereffort sakumur umur terjang hujan gerimis beldekan barang hahahaha
2023-12-07,36,8,gwvevsvvdhbfbdvdvdvevegwvevyn5nthbevevvsvscscscscscscv wcececsccscscsvevevesvsvevbesgfwfh3gwgwgwgafqfwfqf
2023-12-07,63,7,bab dubbing susah karen edit capcut lumayan mudah menggunakana hp
2023-12-07,113,7,mas nya enak mudah urus adek tingkat wes pokok mudah dirosting
2023-12-08,63,8,bab produk satu hasil produk tau hasil produk bagus usaha maksimal
2023-12-08,71,8,terimakasih tugas mgv lumayan bikin up and down benar uji mental fisik projectnya jujur bikin menang banget pas ngerjain bab 1 bab animating fan pasti pas nyusun porto trims
2023-12-08,113,8,kelaar big thanks asprak cowok asprak bantu sabar hadap love lu al
2023-12-08,117,8,finally huhuhu selesai senang banget moga nilai bagus moga semester depan lancaar
2023-12-08,70,8,imgv ter the best selesai alhamdulillah alhamdulillah alhamdulillah alhamdulillah alhamdulillah
2023-12-10,92,8,mgvtulation terima kasih bantu selesai mata kuliah proyek terima kasih lecturer st mt validasi akademik mudah ac lembar kesah kkp terima kasih mas insanul ajar dasardasar perangkat lunak blender dukung proyek terima kasih mas zacky teman shandy ajar bab 1 3 terima kasih kakak tingkat 2022 mas wildan mbak sekar dl bantu selesai proyek terima kasih mas assistant tantang ajar hasil situ lupa temanteman bantu proses kerja proyek terima kasih mohon maaf sebesarbesarnya salah sengaja sengaja
2023-12-11,75,8,bab produk alhamdulillah selesai habis bawa laptop ya revisi an capek bolak tukang print
2023-12-11,64,8,kesan senang memori kenang awalawal kuliah erat teman tolong juang cari asprak dl beban plong hasil selesai hujung bab
2023-12-12,120,8,alhamdulillah selesai bab 8 bab tarik ajar awalawal sulit melelahkannamun lelah keluh kesah hilang tanda tangan
2023-12-12,44,4,guna lms imgv bantu mahasiswa pantau nilai ajar materi
2023-12-12,44,5,kerja animating alami kendala salah satu kerja butuh fokus teliti
2023-12-12,44,6,kerja rendering hambat kerja mudah bantu mater sedia lms
2023-12-12,44,8,proses asistensi cowok mudah bantu koreksi report hadap validasi produk
2023-12-15,31,7,bab dubbing salah bab sulit kerja sibuk sibuk senang bab dikit mgvtulation bangga selesai walupun tantang tantang bangga sembah hasil project 3d terima kasih asprak dubbing terima kasih teman teman bantu moga project dipublishkan bahan ajar manfaat
2023-12-18,69,8,project imgv tantang susah seru ajar objek 3d manejemen fisik lainlain balance
2023-12-19,101,7,diakhirakhir kerja mood stabil malas ngerjain pikir selese masalah akhir curhat mama bapa alhamdulillah beliau kuat kuatin kasih semangat tambah doa doa beliau
2023-12-19,124,8,validasi bab 8 tantang kejar deadline file sifat hardware print
2023-12-19,101,8,projek senang syukur samping iring keluh gejolak mood biarpun langgar atur mana alhamdulillah selesai
